ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
243-15-6141|4964010146019331|Gabriel|Smith|M|26093 Veronica Summit Suite 266|Foster|OR|97345|44.3836|-122.5449|574|Ergonomist|1992-01-12|125546630489|adults_2550_male_rural.json|9bc9285a2f7068c1db982f1919482801|2019-09-08|00:24:16|1567923856|grocery_pos|10.83|1|fraud_Strosin-Cruickshank|44.903970|-122.805197
243-15-6141|4964010146019331|Gabriel|Smith|M|26093 Veronica Summit Suite 266|Foster|OR|97345|44.3836|-122.5449|574|Ergonomist|1992-01-12|125546630489|adults_2550_male_rural.json|fa4e57ad885ed606af0b83644bce6f0c|2019-09-08|00:40:32|1567924832|grocery_pos|301.04|1|fraud_McDermott-Weimann|45.056196|-122.597386
243-15-6141|4964010146019331|Gabriel|Smith|M|26093 Veronica Summit Suite 266|Foster|OR|97345|44.3836|-122.5449|574|Ergonomist|1992-01-12|125546630489|adults_2550_male_rural.json|f8f9496b3e40ac606c2ba1f927f37dcb|2019-09-08|03:42:49|1567935769|grocery_pos|297.51|1|fraud_Rutherford-Mertz|43.525002|-123.534579
243-15-6141|4964010146019331|Gabriel|Smith|M|26093 Veronica Summit Suite 266|Foster|OR|97345|44.3836|-122.5449|574|Ergonomist|1992-01-12|125546630489|adults_2550_male_rural.json|4611b1afec3456a97a9bc683005251b7|2019-09-08|03:49:07|1567936147|grocery_pos|302.78|1|fraud_Koepp-Parker|44.373872|-123.217039
243-15-6141|4964010146019331|Gabriel|Smith|M|26093 Veronica Summit Suite 266|Foster|OR|97345|44.3836|-122.5449|574|Ergonomist|1992-01-12|125546630489|adults_2550_male_rural.json|d188456b2b54305fece56de23ced20a6|2019-09-08|03:32:26|1567935146|gas_transport|292.28|1|fraud_Parisian and Sons|43.526990|-123.054520
243-15-6141|4964010146019331|Gabriel|Smith|M|26093 Veronica Summit Suite 266|Foster|OR|97345|44.3836|-122.5449|574|Ergonomist|1992-01-12|125546630489|adults_2550_male_rural.json|78524a2c5625b37c2fbd1b653c5d8050|2019-09-08|02:09:57|1567930197|grocery_pos|302.00|1|fraud_Kilback LLC|45.135280|-122.720440
243-15-6141|4964010146019331|Gabriel|Smith|M|26093 Veronica Summit Suite 266|Foster|OR|97345|44.3836|-122.5449|574|Ergonomist|1992-01-12|125546630489|adults_2550_male_rural.json|ca0fe7bd1a4afab51888bd9a66439455|2019-09-08|00:31:55|1567924315|grocery_pos|299.22|1|fraud_Mosciski, Gislason and Mertz|43.617075|-122.334924
243-15-6141|4964010146019331|Gabriel|Smith|M|26093 Veronica Summit Suite 266|Foster|OR|97345|44.3836|-122.5449|574|Ergonomist|1992-01-12|125546630489|adults_2550_male_rural.json|a5ecae756173b93bf194206920801ecb|2019-09-08|22:15:52|1568002552|misc_pos|7.94|1|fraud_Spencer-Runolfsson|44.821842|-123.511484
243-15-6141|4964010146019331|Gabriel|Smith|M|26093 Veronica Summit Suite 266|Foster|OR|97345|44.3836|-122.5449|574|Ergonomist|1992-01-12|125546630489|adults_2550_male_rural.json|95346accf3b1e17773ad0ede08adc452|2019-09-08|22:24:52|1568003092|shopping_net|886.65|1|fraud_Heathcote LLC|44.651931|-123.415278
243-15-6141|4964010146019331|Gabriel|Smith|M|26093 Veronica Summit Suite 266|Foster|OR|97345|44.3836|-122.5449|574|Ergonomist|1992-01-12|125546630489|adults_2550_male_rural.json|a0e0fb1b3f8d3612b171d4c5ceba420f|2019-09-08|23:04:50|1568005490|shopping_net|1040.56|1|fraud_Romaguera, Cruickshank and Greenholt|44.452301|-123.114340
243-15-6141|4964010146019331|Gabriel|Smith|M|26093 Veronica Summit Suite 266|Foster|OR|97345|44.3836|-122.5449|574|Ergonomist|1992-01-12|125546630489|adults_2550_male_rural.json|501c4ba36feebdcbae1fd7d403795e2a|2019-09-09|22:24:53|1568089493|shopping_pos|699.45|1|fraud_Lesch Ltd|44.319557|-122.557709
243-15-6141|4964010146019331|Gabriel|Smith|M|26093 Veronica Summit Suite 266|Foster|OR|97345|44.3836|-122.5449|574|Ergonomist|1992-01-12|125546630489|adults_2550_male_rural.json|38be26a2a9a9b6fcc466e598c680bdb1|2019-10-12|05:05:52|1570878352|shopping_net|81.32|0|fraud_Gleason-Macejkovic|43.427329|-121.748463
243-15-6141|4964010146019331|Gabriel|Smith|M|26093 Veronica Summit Suite 266|Foster|OR|97345|44.3836|-122.5449|574|Ergonomist|1992-01-12|125546630489|adults_2550_male_rural.json|f96b9224352cc3274ebd1e94daa2cc23|2019-04-10|10:28:39|1554913719|grocery_pos|63.34|0|fraud_Heidenreich PLC|44.130664|-121.852668
243-15-6141|4964010146019331|Gabriel|Smith|M|26093 Veronica Summit Suite 266|Foster|OR|97345|44.3836|-122.5449|574|Ergonomist|1992-01-12|125546630489|adults_2550_male_rural.json|38225e915688359a733d32b49fb6f852|2019-06-06|06:19:14|1559823554|grocery_pos|69.84|0|fraud_Koepp-Parker|44.633808|-122.200197
243-15-6141|4964010146019331|Gabriel|Smith|M|26093 Veronica Summit Suite 266|Foster|OR|97345|44.3836|-122.5449|574|Ergonomist|1992-01-12|125546630489|adults_2550_male_rural.json|46a1cd570d84d320603c0cf6440be7f9|2019-02-23|05:53:27|1550926407|grocery_net|69.09|0|fraud_Hills-Olson|43.907490|-122.663946
