ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
349-09-3408|4508656996387447711|Darryl|Miller|M|383 Shields Corners Apt. 657|Oak Vale|MS|39656|31.442|-89.9827|803|Control and instrumentation engineer|1966-01-29|801487614445|adults_50up_male_rural.json|dde606ff67d6a1296b959b2f0bd9e2a8|2020-08-21|06:20:38|1598012438|grocery_pos|320.11|1|fraud_Stracke-Lemke|31.252470|-90.575713
349-09-3408|4508656996387447711|Darryl|Miller|M|383 Shields Corners Apt. 657|Oak Vale|MS|39656|31.442|-89.9827|803|Control and instrumentation engineer|1966-01-29|801487614445|adults_50up_male_rural.json|2dd14292a72f3812ee0a508264dc1734|2020-08-22|20:49:24|1598150964|shopping_net|882.72|1|fraud_Langworth, Boehm and Gulgowski|31.292736|-89.736378
349-09-3408|4508656996387447711|Darryl|Miller|M|383 Shields Corners Apt. 657|Oak Vale|MS|39656|31.442|-89.9827|803|Control and instrumentation engineer|1966-01-29|801487614445|adults_50up_male_rural.json|9e55acd6b2c02dd972a14651b0652de1|2020-08-22|22:31:01|1598157061|shopping_pos|1065.54|1|fraud_Pouros-Haag|32.370788|-90.315511
349-09-3408|4508656996387447711|Darryl|Miller|M|383 Shields Corners Apt. 657|Oak Vale|MS|39656|31.442|-89.9827|803|Control and instrumentation engineer|1966-01-29|801487614445|adults_50up_male_rural.json|007183020f7753dcbcf04f4f6d047d53|2020-08-22|23:31:08|1598160668|shopping_net|995.14|1|fraud_Ruecker, Beer and Collier|30.599461|-90.672898
349-09-3408|4508656996387447711|Darryl|Miller|M|383 Shields Corners Apt. 657|Oak Vale|MS|39656|31.442|-89.9827|803|Control and instrumentation engineer|1966-01-29|801487614445|adults_50up_male_rural.json|8030a92fb3e48d7a47e2e704039c9d09|2020-08-22|23:42:41|1598161361|shopping_pos|933.82|1|fraud_Kris-Padberg|31.413066|-90.956675
349-09-3408|4508656996387447711|Darryl|Miller|M|383 Shields Corners Apt. 657|Oak Vale|MS|39656|31.442|-89.9827|803|Control and instrumentation engineer|1966-01-29|801487614445|adults_50up_male_rural.json|79c0b164da0d7e49dc4cc0b92f721061|2020-08-21|22:37:06|1598071026|misc_net|937.27|1|fraud_Brown PLC|32.352284|-89.047119
349-09-3408|4508656996387447711|Darryl|Miller|M|383 Shields Corners Apt. 657|Oak Vale|MS|39656|31.442|-89.9827|803|Control and instrumentation engineer|1966-01-29|801487614445|adults_50up_male_rural.json|10e11630a2770103c80d4151d4cc0ec4|2019-05-10|02:56:33|1557478593|grocery_net|66.45|0|fraud_Runolfsson and Sons|31.836657|-90.342230
349-09-3408|4508656996387447711|Darryl|Miller|M|383 Shields Corners Apt. 657|Oak Vale|MS|39656|31.442|-89.9827|803|Control and instrumentation engineer|1966-01-29|801487614445|adults_50up_male_rural.json|fc15ba4f060a56628f5c68b617392e78|2019-09-08|06:45:25|1567946725|misc_pos|69.60|0|fraud_Keeling-Crist|32.264852|-90.459140
349-09-3408|4508656996387447711|Darryl|Miller|M|383 Shields Corners Apt. 657|Oak Vale|MS|39656|31.442|-89.9827|803|Control and instrumentation engineer|1966-01-29|801487614445|adults_50up_male_rural.json|fd78fa26379cd7a9311c74e64f6b50bd|2019-10-17|06:20:24|1571314824|shopping_net|73.80|0|fraud_Mosciski, Ziemann and Farrell|31.191539|-90.978491
349-09-3408|4508656996387447711|Darryl|Miller|M|383 Shields Corners Apt. 657|Oak Vale|MS|39656|31.442|-89.9827|803|Control and instrumentation engineer|1966-01-29|801487614445|adults_50up_male_rural.json|1b8235f9c14c46625959bb3cca3494b1|2019-11-29|10:55:10|1575050110|shopping_net|51.82|0|fraud_Hills-Witting|31.886081|-90.871908
