ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
749-07-5926|4728395167309|Samantha|Rivera|F|67084 Briggs Pines|Uriah|AL|36480|31.3135|-87.5705|1773|Patent attorney|1998-02-07|879758394077|adults_2550_female_rural.json|66a8d0fbab8e0e86e50bc5fe0a784f8c|2020-05-31|02:01:19|1590912079|shopping_pos|8.64|1|fraud_Torphy-Goyette|31.971548|-86.709257
749-07-5926|4728395167309|Samantha|Rivera|F|67084 Briggs Pines|Uriah|AL|36480|31.3135|-87.5705|1773|Patent attorney|1998-02-07|879758394077|adults_2550_female_rural.json|7d497b889f2ac6ecd4a686df14415b09|2020-05-31|03:39:35|1590917975|misc_net|372.80|1|fraud_Huel-Langworth|30.583459|-87.966054
749-07-5926|4728395167309|Samantha|Rivera|F|67084 Briggs Pines|Uriah|AL|36480|31.3135|-87.5705|1773|Patent attorney|1998-02-07|879758394077|adults_2550_female_rural.json|1424dc7e5bcf0fa89c23df3b2774cccf|2020-05-31|00:57:11|1590908231|grocery_pos|323.77|1|fraud_Bradtke PLC|31.666122|-88.036363
749-07-5926|4728395167309|Samantha|Rivera|F|67084 Briggs Pines|Uriah|AL|36480|31.3135|-87.5705|1773|Patent attorney|1998-02-07|879758394077|adults_2550_female_rural.json|ec4dddef1b8135af51ad87d835f62ecf|2020-05-31|03:56:24|1590918984|gas_transport|356.94|1|fraud_Kling Inc|31.088519|-87.690680
749-07-5926|4728395167309|Samantha|Rivera|F|67084 Briggs Pines|Uriah|AL|36480|31.3135|-87.5705|1773|Patent attorney|1998-02-07|879758394077|adults_2550_female_rural.json|d940e06bfd544b73d176d2d90e3ef2bd|2020-05-31|07:16:15|1590930975|grocery_pos|693.97|1|fraud_Kutch and Sons|30.863393|-88.564195
749-07-5926|4728395167309|Samantha|Rivera|F|67084 Briggs Pines|Uriah|AL|36480|31.3135|-87.5705|1773|Patent attorney|1998-02-07|879758394077|adults_2550_female_rural.json|244ca012b8b27e4474660aa4d4a0dfd3|2020-05-31|01:04:16|1590908656|grocery_pos|999.73|1|fraud_Hudson-Ratke|31.907551|-86.936953
749-07-5926|4728395167309|Samantha|Rivera|F|67084 Briggs Pines|Uriah|AL|36480|31.3135|-87.5705|1773|Patent attorney|1998-02-07|879758394077|adults_2550_female_rural.json|3767647dc0ac4ed14048f9767def6f62|2020-06-01|22:48:59|1591073339|travel|920.76|1|fraud_Hartmann, Rowe and Hermann|32.013153|-88.115668
749-07-5926|4728395167309|Samantha|Rivera|F|67084 Briggs Pines|Uriah|AL|36480|31.3135|-87.5705|1773|Patent attorney|1998-02-07|879758394077|adults_2550_female_rural.json|875834b266b22e9677f7d4cc70869f69|2020-06-01|22:42:06|1591072926|home|475.07|1|fraud_Jakubowski Inc|31.635208|-88.441436
749-07-5926|4728395167309|Samantha|Rivera|F|67084 Briggs Pines|Uriah|AL|36480|31.3135|-87.5705|1773|Patent attorney|1998-02-07|879758394077|adults_2550_female_rural.json|13c73d21b162c6f7c012c0c2bae9292e|2020-05-31|23:09:39|1590988179|food_dining|580.68|1|fraud_Hagenes, Kohler and Hoppe|30.518243|-87.685597
749-07-5926|4728395167309|Samantha|Rivera|F|67084 Briggs Pines|Uriah|AL|36480|31.3135|-87.5705|1773|Patent attorney|1998-02-07|879758394077|adults_2550_female_rural.json|56cf48ab87f3bcf60dabd8f3ab0c241a|2020-05-31|22:09:29|1590984569|shopping_pos|125.36|1|fraud_Pagac LLC|30.924980|-88.288246
