ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
659-23-7613|3522170430305486|James|Ochoa|M|0345 Michelle Isle Suite 156|Benwood|WV|26031|40.0085|-80.7226|1755|Office manager|1998-10-31|484228819436|adults_2550_male_rural.json|36e0a35f938e90a25a9214ca7ba7c321|2019-07-10|00:26:59|1562740019|grocery_pos|10.32|1|fraud_Hudson-Ratke|39.308360|-79.992576
659-23-7613|3522170430305486|James|Ochoa|M|0345 Michelle Isle Suite 156|Benwood|WV|26031|40.0085|-80.7226|1755|Office manager|1998-10-31|484228819436|adults_2550_male_rural.json|da46687706846f9b6f348941931479b8|2019-07-10|00:13:25|1562739205|grocery_pos|8.76|1|fraud_Bailey-Morar|39.365578|-81.020180
659-23-7613|3522170430305486|James|Ochoa|M|0345 Michelle Isle Suite 156|Benwood|WV|26031|40.0085|-80.7226|1755|Office manager|1998-10-31|484228819436|adults_2550_male_rural.json|8efbd61a498e6f654144a476461cf638|2019-07-10|02:44:29|1562748269|grocery_pos|288.88|1|fraud_Pacocha-O'Reilly|39.105261|-80.190007
659-23-7613|3522170430305486|James|Ochoa|M|0345 Michelle Isle Suite 156|Benwood|WV|26031|40.0085|-80.7226|1755|Office manager|1998-10-31|484228819436|adults_2550_male_rural.json|9843342f89197ccc2fb3f95d744699b4|2019-07-10|02:47:14|1562748434|gas_transport|296.58|1|fraud_Schmitt Inc|40.790247|-80.246295
659-23-7613|3522170430305486|James|Ochoa|M|0345 Michelle Isle Suite 156|Benwood|WV|26031|40.0085|-80.7226|1755|Office manager|1998-10-31|484228819436|adults_2550_male_rural.json|68e7b27635bcc631ef5bd960f40bc138|2019-07-10|05:11:33|1562757093|gas_transport|277.95|1|fraud_Marks Inc|39.194720|-81.584123
659-23-7613|3522170430305486|James|Ochoa|M|0345 Michelle Isle Suite 156|Benwood|WV|26031|40.0085|-80.7226|1755|Office manager|1998-10-31|484228819436|adults_2550_male_rural.json|86c8a31ef500712eafa158326a6c978b|2019-07-10|08:25:57|1562768757|grocery_pos|317.60|1|fraud_Auer-Mosciski|40.410617|-80.339599
659-23-7613|3522170430305486|James|Ochoa|M|0345 Michelle Isle Suite 156|Benwood|WV|26031|40.0085|-80.7226|1755|Office manager|1998-10-31|484228819436|adults_2550_male_rural.json|43c1b0c9994c67d3bcf10eb1f4a51614|2019-07-11|18:52:32|1562892752|shopping_pos|865.77|1|fraud_Nitzsche, Kessler and Wolff|39.864859|-81.148605
659-23-7613|3522170430305486|James|Ochoa|M|0345 Michelle Isle Suite 156|Benwood|WV|26031|40.0085|-80.7226|1755|Office manager|1998-10-31|484228819436|adults_2550_male_rural.json|6cbd02bfc61a58eb430f389d3e11a06a|2019-07-11|23:47:56|1562910476|misc_pos|8.74|1|fraud_Buckridge PLC|40.847274|-81.111392
659-23-7613|3522170430305486|James|Ochoa|M|0345 Michelle Isle Suite 156|Benwood|WV|26031|40.0085|-80.7226|1755|Office manager|1998-10-31|484228819436|adults_2550_male_rural.json|9693c8001fdd069772c925ec7c970c79|2019-07-11|22:18:40|1562905120|travel|1048.99|1|fraud_Gislason Group|40.562513|-79.858877
659-23-7613|3522170430305486|James|Ochoa|M|0345 Michelle Isle Suite 156|Benwood|WV|26031|40.0085|-80.7226|1755|Office manager|1998-10-31|484228819436|adults_2550_male_rural.json|82b9cd48896041feb76f612982b33016|2019-07-11|23:50:08|1562910608|shopping_net|1164.09|1|fraud_Towne, Greenholt and Koepp|39.637546|-80.048356
