ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
349-10-3500|348148374755807|Craig|Weber|M|68564 Rodriguez Ville|Beeson|WV|24714|37.4909|-81.2062|257|Production designer, theatre/television/film|1984-04-25|290120380213|adults_2550_male_rural.json|7e5cacc96ba155ac27c2872e40c67881|2019-01-02|03:14:29|1546424069|grocery_pos|317.22|1|fraud_Kiehn-Emmerich|37.121547|-80.638090
349-10-3500|348148374755807|Craig|Weber|M|68564 Rodriguez Ville|Beeson|WV|24714|37.4909|-81.2062|257|Production designer, theatre/television/film|1984-04-25|290120380213|adults_2550_male_rural.json|abf46969c50abd21ce3e68b8ed14f63a|2019-01-02|03:53:53|1546426433|grocery_pos|285.46|1|fraud_Murray-Smitham|38.203877|-80.939686
349-10-3500|348148374755807|Craig|Weber|M|68564 Rodriguez Ville|Beeson|WV|24714|37.4909|-81.2062|257|Production designer, theatre/television/film|1984-04-25|290120380213|adults_2550_male_rural.json|2756823d40b8a6fb6002512bfc3e1760|2019-01-02|22:38:49|1546493929|misc_net|319.46|1|fraud_Rippin, Kub and Mann|37.168564|-81.071201
349-10-3500|348148374755807|Craig|Weber|M|68564 Rodriguez Ville|Beeson|WV|24714|37.4909|-81.2062|257|Production designer, theatre/television/film|1984-04-25|290120380213|adults_2550_male_rural.json|6abf1be3366dd5bb7dfe6a5e2718a216|2019-01-03|22:25:07|1546579507|shopping_net|724.01|1|fraud_Kassulke PLC|38.197737|-80.890275
349-10-3500|348148374755807|Craig|Weber|M|68564 Rodriguez Ville|Beeson|WV|24714|37.4909|-81.2062|257|Production designer, theatre/television/film|1984-04-25|290120380213|adults_2550_male_rural.json|79faf2db5d9e3885a38285f0a2d01603|2019-01-03|22:51:11|1546581071|shopping_net|831.06|1|fraud_Auer-West|37.467287|-81.951022
349-10-3500|348148374755807|Craig|Weber|M|68564 Rodriguez Ville|Beeson|WV|24714|37.4909|-81.2062|257|Production designer, theatre/television/film|1984-04-25|290120380213|adults_2550_male_rural.json|6fa61fd96fe485b1f4831ee2f916a2f9|2019-01-03|22:28:13|1546579693|misc_pos|750.11|1|fraud_Gutmann-Upton|37.205523|-82.143621
349-10-3500|348148374755807|Craig|Weber|M|68564 Rodriguez Ville|Beeson|WV|24714|37.4909|-81.2062|257|Production designer, theatre/television/film|1984-04-25|290120380213|adults_2550_male_rural.json|73749981e8f42e2114cdc2d96dab1268|2019-01-03|12:00:07|1546542007|personal_care|7.78|1|fraud_Reichel LLC|36.965882|-81.099058
349-10-3500|348148374755807|Craig|Weber|M|68564 Rodriguez Ville|Beeson|WV|24714|37.4909|-81.2062|257|Production designer, theatre/television/film|1984-04-25|290120380213|adults_2550_male_rural.json|2be423f203906a39cddecc2f94c9d72f|2019-01-02|23:21:29|1546496489|grocery_pos|958.08|1|fraud_Cole PLC|37.206698|-81.932151
349-10-3500|348148374755807|Craig|Weber|M|68564 Rodriguez Ville|Beeson|WV|24714|37.4909|-81.2062|257|Production designer, theatre/television/film|1984-04-25|290120380213|adults_2550_male_rural.json|c62aeac650b2fe86a530899b1592f154|2019-01-02|23:24:03|1546496643|misc_net|996.63|1|fraud_Kerluke, Kertzmann and Wiza|38.090026|-80.796117
349-10-3500|348148374755807|Craig|Weber|M|68564 Rodriguez Ville|Beeson|WV|24714|37.4909|-81.2062|257|Production designer, theatre/television/film|1984-04-25|290120380213|adults_2550_male_rural.json|c921fd8727ee43a62c1b6e70ac9a0e6b|2019-01-03|18:39:51|1546565991|misc_net|1141.78|1|fraud_Koelpin and Sons|37.558860|-81.529376
349-10-3500|348148374755807|Craig|Weber|M|68564 Rodriguez Ville|Beeson|WV|24714|37.4909|-81.2062|257|Production designer, theatre/television/film|1984-04-25|290120380213|adults_2550_male_rural.json|e4f6c53e5a7851e2f25a0360b940118c|2019-01-03|22:56:22|1546581382|shopping_net|18.56|1|fraud_Heathcote, Yost and Kertzmann|38.450446|-81.476144
349-10-3500|348148374755807|Craig|Weber|M|68564 Rodriguez Ville|Beeson|WV|24714|37.4909|-81.2062|257|Production designer, theatre/television/film|1984-04-25|290120380213|adults_2550_male_rural.json|4bfce1472a77089eb3d1ccd736a9207a|2019-07-14|09:36:52|1563118612|misc_pos|68.46|0|fraud_Cremin, Hamill and Reichel|37.302438|-81.802591
349-10-3500|348148374755807|Craig|Weber|M|68564 Rodriguez Ville|Beeson|WV|24714|37.4909|-81.2062|257|Production designer, theatre/television/film|1984-04-25|290120380213|adults_2550_male_rural.json|2e86b3d5df0e284d7aa23111d339ddbb|2019-08-29|07:05:48|1567083948|misc_pos|75.96|0|fraud_Towne LLC|37.735020|-80.943371
349-10-3500|348148374755807|Craig|Weber|M|68564 Rodriguez Ville|Beeson|WV|24714|37.4909|-81.2062|257|Production designer, theatre/television/film|1984-04-25|290120380213|adults_2550_male_rural.json|7be4f4e2a0c0578781de7d6881d8ba89|2019-06-01|08:23:38|1559399018|grocery_pos|72.56|0|fraud_Huel, Hammes and Witting|37.109764|-80.382024
349-10-3500|348148374755807|Craig|Weber|M|68564 Rodriguez Ville|Beeson|WV|24714|37.4909|-81.2062|257|Production designer, theatre/television/film|1984-04-25|290120380213|adults_2550_male_rural.json|f739adf5b01a65fff892d945c7844c97|2019-04-14|09:19:22|1555255162|grocery_pos|67.91|0|fraud_Mosciski, Gislason and Mertz|37.297452|-81.136394
349-10-3500|348148374755807|Craig|Weber|M|68564 Rodriguez Ville|Beeson|WV|24714|37.4909|-81.2062|257|Production designer, theatre/television/film|1984-04-25|290120380213|adults_2550_male_rural.json|7154f06c443c009e985bbe0817e0915d|2019-05-14|02:18:47|1557821927|grocery_pos|76.57|0|fraud_Vandervort-Funk|38.201386|-80.613288
