ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
594-53-5361|6011033752296488|Dawn|Taylor|F|222 Davis Greens|North Truro|MA|02652|42.0338|-70.0875|1175|Lexicographer|1965-10-10|525502677113|adults_50up_female_rural.json|46e45ff2c09fd86304d291305fd8ccad|2019-11-02|00:40:06|1572676806|grocery_pos|17.34|1|fraud_Schultz, Simonis and Little|42.125457|-69.123816
594-53-5361|6011033752296488|Dawn|Taylor|F|222 Davis Greens|North Truro|MA|02652|42.0338|-70.0875|1175|Lexicographer|1965-10-10|525502677113|adults_50up_female_rural.json|8c48bac37013fb13df986dde2795509e|2019-11-02|05:06:05|1572692765|grocery_pos|292.83|1|fraud_Rutherford-Mertz|41.333163|-69.903975
594-53-5361|6011033752296488|Dawn|Taylor|F|222 Davis Greens|North Truro|MA|02652|42.0338|-70.0875|1175|Lexicographer|1965-10-10|525502677113|adults_50up_female_rural.json|dc8e8927ee21c057ab98ea17fe7ccab3|2019-11-02|00:06:59|1572674819|gas_transport|307.74|1|fraud_Christiansen, Goyette and Schamberger|42.114529|-69.276121
594-53-5361|6011033752296488|Dawn|Taylor|F|222 Davis Greens|North Truro|MA|02652|42.0338|-70.0875|1175|Lexicographer|1965-10-10|525502677113|adults_50up_female_rural.json|ba4b034082fafc3df5ff970909205751|2019-11-02|01:19:28|1572679168|grocery_pos|349.45|1|fraud_Kilback LLC|42.362205|-70.983762
594-53-5361|6011033752296488|Dawn|Taylor|F|222 Davis Greens|North Truro|MA|02652|42.0338|-70.0875|1175|Lexicographer|1965-10-10|525502677113|adults_50up_female_rural.json|b1168a6e7cc439ac635ed80b44854da8|2019-11-02|00:10:15|1572675015|grocery_pos|308.69|1|fraud_Rowe, Batz and Goodwin|41.533775|-70.304931
594-53-5361|6011033752296488|Dawn|Taylor|F|222 Davis Greens|North Truro|MA|02652|42.0338|-70.0875|1175|Lexicographer|1965-10-10|525502677113|adults_50up_female_rural.json|0394cd41109b102fe451f7d10d9b1be1|2019-11-02|02:01:49|1572681709|grocery_pos|325.53|1|fraud_Casper, Hand and Zulauf|42.922345|-69.618065
594-53-5361|6011033752296488|Dawn|Taylor|F|222 Davis Greens|North Truro|MA|02652|42.0338|-70.0875|1175|Lexicographer|1965-10-10|525502677113|adults_50up_female_rural.json|3579dc8a97d86c702be2dd26319940ed|2019-11-02|01:30:13|1572679813|grocery_pos|310.69|1|fraud_Doyle Ltd|42.449403|-70.828655
594-53-5361|6011033752296488|Dawn|Taylor|F|222 Davis Greens|North Truro|MA|02652|42.0338|-70.0875|1175|Lexicographer|1965-10-10|525502677113|adults_50up_female_rural.json|1c0349be14469c34b3a28f62f46e056e|2019-11-03|23:55:35|1572850535|shopping_pos|869.83|1|fraud_Hermann and Sons|42.238025|-69.220064
594-53-5361|6011033752296488|Dawn|Taylor|F|222 Davis Greens|North Truro|MA|02652|42.0338|-70.0875|1175|Lexicographer|1965-10-10|525502677113|adults_50up_female_rural.json|74d5a4cfa230fdb38c8d45bf785db496|2019-11-03|22:34:14|1572845654|shopping_net|928.39|1|fraud_Towne, Greenholt and Koepp|42.349485|-70.888219
594-53-5361|6011033752296488|Dawn|Taylor|F|222 Davis Greens|North Truro|MA|02652|42.0338|-70.0875|1175|Lexicographer|1965-10-10|525502677113|adults_50up_female_rural.json|fecc090ee1f0d5561569fea609624a4c|2019-11-03|22:29:56|1572845396|personal_care|1001.05|1|fraud_Labadie LLC|42.909281|-70.383939
