ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
097-57-2484|4670417103898|Anna|Wilson|F|0501 Jennifer Tunnel Apt. 034|Fairton|NJ|08320|39.3799|-75.2217|1256|General practice doctor|1956-03-01|406271409266|adults_50up_female_rural.json|04e2376439e6ad7127f6795147b5ea6d|2020-01-19|03:06:34|1579428394|gas_transport|17.89|1|fraud_Schaefer, McGlynn and Bosco|39.092048|-74.567988
097-57-2484|4670417103898|Anna|Wilson|F|0501 Jennifer Tunnel Apt. 034|Fairton|NJ|08320|39.3799|-75.2217|1256|General practice doctor|1956-03-01|406271409266|adults_50up_female_rural.json|1d504904a7e11803cde5e944ed0ae7ae|2020-01-19|00:20:36|1579418436|gas_transport|21.17|1|fraud_Kuvalis Ltd|38.778998|-75.972083
097-57-2484|4670417103898|Anna|Wilson|F|0501 Jennifer Tunnel Apt. 034|Fairton|NJ|08320|39.3799|-75.2217|1256|General practice doctor|1956-03-01|406271409266|adults_50up_female_rural.json|b5e94ca5df60dfdb7ac33d94c3418e12|2020-01-19|23:09:17|1579500557|misc_net|294.44|1|fraud_McGlynn-Heathcote|39.176173|-76.006165
097-57-2484|4670417103898|Anna|Wilson|F|0501 Jennifer Tunnel Apt. 034|Fairton|NJ|08320|39.3799|-75.2217|1256|General practice doctor|1956-03-01|406271409266|adults_50up_female_rural.json|e242673fd7080f82e84524a619fbd093|2020-01-19|23:48:46|1579502926|grocery_pos|312.44|1|fraud_Kovacek, Dibbert and Ondricka|38.633946|-75.573008
097-57-2484|4670417103898|Anna|Wilson|F|0501 Jennifer Tunnel Apt. 034|Fairton|NJ|08320|39.3799|-75.2217|1256|General practice doctor|1956-03-01|406271409266|adults_50up_female_rural.json|02ace6bd6a01d8f06b47dca78f2e9ef9|2020-01-19|23:14:21|1579500861|shopping_net|366.19|1|fraud_Kerluke-Abshire|38.531340|-75.766175
097-57-2484|4670417103898|Anna|Wilson|F|0501 Jennifer Tunnel Apt. 034|Fairton|NJ|08320|39.3799|-75.2217|1256|General practice doctor|1956-03-01|406271409266|adults_50up_female_rural.json|876fef8d13e007ccb101d58c37f5ca82|2020-01-19|22:45:32|1579499132|misc_net|867.42|1|fraud_Jaskolski-Vandervort|39.650026|-75.985756
097-57-2484|4670417103898|Anna|Wilson|F|0501 Jennifer Tunnel Apt. 034|Fairton|NJ|08320|39.3799|-75.2217|1256|General practice doctor|1956-03-01|406271409266|adults_50up_female_rural.json|83210e8a03f692f0d7fbce26f2282779|2020-01-19|23:09:19|1579500559|grocery_pos|870.82|1|fraud_Cole PLC|40.202035|-74.327996
097-57-2484|4670417103898|Anna|Wilson|F|0501 Jennifer Tunnel Apt. 034|Fairton|NJ|08320|39.3799|-75.2217|1256|General practice doctor|1956-03-01|406271409266|adults_50up_female_rural.json|66be5d8845a12bdfea73c4e4501a6043|2020-01-19|19:01:00|1579485660|grocery_pos|912.00|1|fraud_Kuhic Inc|38.515981|-74.264838
097-57-2484|4670417103898|Anna|Wilson|F|0501 Jennifer Tunnel Apt. 034|Fairton|NJ|08320|39.3799|-75.2217|1256|General practice doctor|1956-03-01|406271409266|adults_50up_female_rural.json|3c7e9a127c2de88e7eb80e9ba7e2af90|2019-07-27|00:36:24|1564209384|misc_net|59.45|0|fraud_Flatley-Durgan|40.221212|-75.576884
097-57-2484|4670417103898|Anna|Wilson|F|0501 Jennifer Tunnel Apt. 034|Fairton|NJ|08320|39.3799|-75.2217|1256|General practice doctor|1956-03-01|406271409266|adults_50up_female_rural.json|f46e7d91dddb3c2541d69a955f9803fb|2019-10-14|04:25:39|1571048739|shopping_net|79.75|0|fraud_Kihn, Abernathy and Douglas|39.766270|-74.856915
097-57-2484|4670417103898|Anna|Wilson|F|0501 Jennifer Tunnel Apt. 034|Fairton|NJ|08320|39.3799|-75.2217|1256|General practice doctor|1956-03-01|406271409266|adults_50up_female_rural.json|fa3e775e21904391ec3c9d47ac832e63|2019-07-12|05:30:08|1562931008|grocery_pos|87.94|0|fraud_DuBuque LLC|40.308653|-75.993762
097-57-2484|4670417103898|Anna|Wilson|F|0501 Jennifer Tunnel Apt. 034|Fairton|NJ|08320|39.3799|-75.2217|1256|General practice doctor|1956-03-01|406271409266|adults_50up_female_rural.json|1b2ee24fb7e4859fe92e9c2a3b1fe43a|2019-03-08|00:02:41|1552028561|gas_transport|87.31|0|fraud_Conroy-Cruickshank|39.442739|-74.504278
097-57-2484|4670417103898|Anna|Wilson|F|0501 Jennifer Tunnel Apt. 034|Fairton|NJ|08320|39.3799|-75.2217|1256|General practice doctor|1956-03-01|406271409266|adults_50up_female_rural.json|50de11f4775175ec8c54880ec27fff38|2019-11-21|06:46:18|1574343978|shopping_net|55.57|0|fraud_Price Inc|39.782268|-75.370374
097-57-2484|4670417103898|Anna|Wilson|F|0501 Jennifer Tunnel Apt. 034|Fairton|NJ|08320|39.3799|-75.2217|1256|General practice doctor|1956-03-01|406271409266|adults_50up_female_rural.json|3a6ec7234dd33f834766d2235f3ea21f|2019-07-13|03:57:47|1563011867|grocery_pos|45.14|0|fraud_Lockman Ltd|39.456153|-75.723574
