cc_num,gender,city,state,zip,lat,long,city_pop,job,category,amt,is_fraud,merchant,merch_lat,merch_long,trans_datetime,age
4414556473113,M,Comstock,WI,54826,45.4911,-92.086,807,Trade mark attorney,gas_transport,72.48,0,Kling Inc,45.636679,-92.780495,2019-01-01 00:08:30,55
4414556473113,M,Comstock,WI,54826,45.4911,-92.086,807,Trade mark attorney,gas_transport,56.34,0,"Olson, Becker and Koch",44.716416,-91.838211,2019-01-01 01:04:49,55
4414556473113,M,Comstock,WI,54826,45.4911,-92.086,807,Trade mark attorney,gas_transport,50.7,0,"Connelly, Reichert and Fritsch",46.372517,-92.959719,2019-01-01 04:16:14,55
3511258044306579,M,Moulton,TX,77975,29.57,-97.1031,1860,Professor Emeritus,gas_transport,131.19,0,"Stroman, Hudson and Erdman",29.426104,-96.951128,2019-01-01 05:52:14,49
4414556473113,M,Comstock,WI,54826,45.4911,-92.086,807,Trade mark attorney,gas_transport,2.32,0,"Eichmann, Bogan and Rodriguez",46.400129,-91.552883,2019-01-01 07:54:12,55
6011112179592826,M,Burdett,NY,14818,42.4394,-76.8292,1745,"Engineer, site",gas_transport,64.83,0,Emard Inc,42.803821,-76.579178,2019-01-01 08:52:09,52
4726440198928914353,M,Clayton,WI,54004,45.3063,-92.1395,2317,"Programme researcher, broadcasting/film/video",gas_transport,57.19,0,Koss and Sons,44.892841,-92.12372,2019-01-01 11:30:27,57
4414556473113,M,Comstock,WI,54826,45.4911,-92.086,807,Trade mark attorney,gas_transport,60.7,0,Huels-Nolan,44.735793,-91.174862,2019-01-01 11:46:51,55
3511258044306579,M,Moulton,TX,77975,29.57,-97.1031,1860,Professor Emeritus,gas_transport,11.2,0,"Tillman, Dickinson and Labadie",29.434703,-97.92104,2019-01-02 03:09:50,49
6587230636578370,M,Axis,AL,36505,30.9394,-88.0159,1481,"Engineer, drilling",gas_transport,6.0,0,Berge LLC,30.214404,-87.081429,2019-01-02 04:09:05,55
4414556473113,M,Comstock,WI,54826,45.4911,-92.086,807,Trade mark attorney,gas_transport,60.15,0,Bartoletti-Wunsch,45.873936,-92.11013,2019-01-02 04:09:40,55
4726440198928914353,M,Clayton,WI,54004,45.3063,-92.1395,2317,"Programme researcher, broadcasting/film/video",gas_transport,65.67,0,Mraz-Herzog,44.793987,-92.123924,2019-01-02 04:10:24,57
4726440198928914353,M,Clayton,WI,54004,45.3063,-92.1395,2317,"Programme researcher, broadcasting/film/video",gas_transport,103.24,0,"Eichmann, Bogan and Rodriguez",45.491272,-92.22768,2019-01-02 07:43:20,57
6587230636578370,M,Axis,AL,36505,30.9394,-88.0159,1481,"Engineer, drilling",gas_transport,66.52,0,Heller-Langosh,30.867418,-88.217784,2019-01-02 08:13:16,55
6011112179592826,M,Burdett,NY,14818,42.4394,-76.8292,1745,"Engineer, site",gas_transport,129.63,0,"Raynor, Reinger and Hagenes",42.999367,-76.295748,2019-01-02 11:16:54,52
4414556473113,M,Comstock,WI,54826,45.4911,-92.086,807,Trade mark attorney,gas_transport,153.95,0,"Schaefer, McGlynn and Bosco",45.819881,-93.020527,2019-01-02 11:40:43,55
6011112179592826,M,Burdett,NY,14818,42.4394,-76.8292,1745,"Engineer, site",gas_transport,73.06,0,Torp-Labadie,43.102767,-77.340456,2019-01-03 01:10:07,52
3511258044306579,M,Moulton,TX,77975,29.57,-97.1031,1860,Professor Emeritus,gas_transport,36.75,0,"Zieme, Bode and Dooley",30.498135,-96.511331,2019-01-03 03:33:45,49
4726440198928914353,M,Clayton,WI,54004,45.3063,-92.1395,2317,"Programme researcher, broadcasting/film/video",gas_transport,45.45,0,Cummings LLC,45.527648,-92.747269,2019-01-03 03:39:59,57
6587230636578370,M,Axis,AL,36505,30.9394,-88.0159,1481,"Engineer, drilling",gas_transport,60.65,0,"Greenholt, Jacobi and Gleason",31.383773,-87.178282,2019-01-03 03:50:53,55
3511258044306579,M,Moulton,TX,77975,29.57,-97.1031,1860,Professor Emeritus,gas_transport,6.01,0,"Schaefer, McGlynn and Bosco",30.406983,-97.490996,2019-01-03 04:54:58,49
6011112179592826,M,Burdett,NY,14818,42.4394,-76.8292,1745,"Engineer, site",gas_transport,39.23,0,"Schaefer, McGlynn and Bosco",41.57353,-76.780481,2019-01-03 05:21:55,52
4726440198928914353,M,Clayton,WI,54004,45.3063,-92.1395,2317,"Programme researcher, broadcasting/film/video",gas_transport,4.08,0,"Robel, Cummerata and Prosacco",45.408585,-91.367603,2019-01-03 09:46:10,57
3511258044306579,M,Moulton,TX,77975,29.57,-97.1031,1860,Professor Emeritus,gas_transport,7.64,0,Heller-Langosh,29.085957,-97.502901,2019-01-04 00:44:25,49
6587230636578370,M,Axis,AL,36505,30.9394,-88.0159,1481,"Engineer, drilling",gas_transport,121.76,0,"Schaefer, Maggio and Daugherty",31.835472,-87.978718,2019-01-04 02:36:05,55
4414556473113,M,Comstock,WI,54826,45.4911,-92.086,807,Trade mark attorney,gas_transport,37.8,0,Koss and Sons,46.342898,-91.713297,2019-01-04 03:36:02,55
4414556473113,M,Comstock,WI,54826,45.4911,-92.086,807,Trade mark attorney,gas_transport,49.0,0,"Zieme, Bode and Dooley",45.10247,-91.756111,2019-01-04 04:52:34,55
6011112179592826,M,Burdett,NY,14818,42.4394,-76.8292,1745,"Engineer, site",gas_transport,7.88,0,Berge LLC,42.290349,-76.952895,2019-01-04 05:09:45,52
6011112179592826,M,Burdett,NY,14818,42.4394,-76.8292,1745,"Engineer, site",gas_transport,4.15,0,Mraz-Herzog,42.570481,-76.772128,2019-01-04 05:41:08,52
4414556473113,M,Comstock,WI,54826,45.4911,-92.086,807,Trade mark attorney,gas_transport,2.58,0,Luettgen PLC,44.841836,-92.196494,2019-01-04 08:32:29,55
3511258044306579,M,Moulton,TX,77975,29.57,-97.1031,1860,Professor Emeritus,gas_transport,75.89,0,"Kutch, Hermiston and Farrell",28.987856,-97.295264,2019-01-04 10:14:26,49
4414556473113,M,Comstock,WI,54826,45.4911,-92.086,807,Trade mark attorney,gas_transport,99.25,0,"Reilly, Heaney and Cole",44.907466,-91.115157,2019-01-04 11:06:39,55
6587230636578370,M,Axis,AL,36505,30.9394,-88.0159,1481,"Engineer, drilling",gas_transport,58.13,0,Bartoletti-Wunsch,30.47615,-88.209628,2019-01-04 11:58:53,55
4726440198928914353,M,Clayton,WI,54004,45.3063,-92.1395,2317,"Programme researcher, broadcasting/film/video",gas_transport,145.17,0,"Raynor, Feest and Miller",45.665285,-93.086388,2019-01-05 00:05:04,57
6011112179592826,M,Burdett,NY,14818,42.4394,-76.8292,1745,"Engineer, site",gas_transport,45.36,0,Mraz-Herzog,41.525678,-76.004768,2019-01-05 00:25:38,52
6011112179592826,M,Burdett,NY,14818,42.4394,-76.8292,1745,"Engineer, site",gas_transport,149.58,0,"Lind, Huel and McClure",43.155956,-76.603347,2019-01-05 01:11:15,52
6011112179592826,M,Burdett,NY,14818,42.4394,-76.8292,1745,"Engineer, site",gas_transport,3.75,0,"Zieme, Bode and Dooley",42.459669,-77.733349,2019-01-05 01:11:19,52
4414556473113,M,Comstock,WI,54826,45.4911,-92.086,807,Trade mark attorney,gas_transport,8.08,0,"Eichmann, Bogan and Rodriguez",45.625991,-91.480541,2019-01-05 03:11:42,55
6587230636578370,M,Axis,AL,36505,30.9394,-88.0159,1481,"Engineer, drilling",gas_transport,1.69,0,Bernhard Inc,31.378476,-87.354871,2019-01-05 04:36:41,55
4414556473113,M,Comstock,WI,54826,45.4911,-92.086,807,Trade mark attorney,gas_transport,43.32,0,Kutch LLC,44.825464,-91.923124,2019-01-05 06:01:33,55
4414556473113,M,Comstock,WI,54826,45.4911,-92.086,807,Trade mark attorney,gas_transport,770.25,0,"Raynor, Feest and Miller",45.626906,-91.246442,2019-01-05 06:37:51,55
4726440198928914353,M,Clayton,WI,54004,45.3063,-92.1395,2317,"Programme researcher, broadcasting/film/video",gas_transport,1.49,0,Kutch LLC,45.565789,-91.975667,2019-01-05 07:04:02,57
4414556473113,M,Comstock,WI,54826,45.4911,-92.086,807,Trade mark attorney,gas_transport,89.55,0,Ledner-Pfannerstill,46.006239,-92.119418,2019-01-05 08:49:17,55
3511258044306579,M,Moulton,TX,77975,29.57,-97.1031,1860,Professor Emeritus,gas_transport,103.17,0,"Stroman, Hudson and Erdman",28.683567,-96.73867,2019-01-05 11:22:57,49
6587230636578370,M,Axis,AL,36505,30.9394,-88.0159,1481,"Engineer, drilling",gas_transport,52.81,0,Parisian and Sons,30.293099,-88.336651,2019-01-05 11:54:17,55
3511258044306579,M,Moulton,TX,77975,29.57,-97.1031,1860,Professor Emeritus,gas_transport,61.42,0,"Kutch, Hermiston and Farrell",30.088423,-97.286592,2019-01-06 00:07:07,49
6011112179592826,M,Burdett,NY,14818,42.4394,-76.8292,1745,"Engineer, site",gas_transport,50.14,0,Friesen-D'Amore,42.474491,-75.829533,2019-01-06 00:37:08,52
4414556473113,M,Comstock,WI,54826,45.4911,-92.086,807,Trade mark attorney,gas_transport,49.15,0,Friesen-D'Amore,44.99991,-91.40868,2019-01-06 01:41:04,55
6011112179592826,M,Burdett,NY,14818,42.4394,-76.8292,1745,"Engineer, site",gas_transport,76.36,0,Harris Inc,42.764753,-77.23953,2019-01-06 02:12:48,52
4414556473113,M,Comstock,WI,54826,45.4911,-92.086,807,Trade mark attorney,gas_transport,17.14,0,Ledner-Pfannerstill,46.20846,-92.485368,2019-01-06 02:13:25,55
4414556473113,M,Comstock,WI,54826,45.4911,-92.086,807,Trade mark attorney,gas_transport,4.33,0,"Reilly, Heaney and Cole",45.501414,-92.740397,2019-01-06 02:46:06,55
3511258044306579,M,Moulton,TX,77975,29.57,-97.1031,1860,Professor Emeritus,gas_transport,152.65,0,Prohaska-Murray,29.003172,-96.511002,2019-01-06 03:28:48,49
4726440198928914353,M,Clayton,WI,54004,45.3063,-92.1395,2317,"Programme researcher, broadcasting/film/video",gas_transport,46.72,0,Friesen-Stamm,44.854313,-91.294705,2019-01-06 04:01:04,57
6587230636578370,M,Axis,AL,36505,30.9394,-88.0159,1481,"Engineer, drilling",gas_transport,126.05,0,Cummings LLC,31.595237,-88.919736,2019-01-06 04:17:27,55
4414556473113,M,Comstock,WI,54826,45.4911,-92.086,807,Trade mark attorney,gas_transport,5.89,0,Parisian and Sons,46.291934,-92.290807,2019-01-06 04:22:14,55
6587230636578370,M,Axis,AL,36505,30.9394,-88.0159,1481,"Engineer, drilling",gas_transport,4.92,0,"Eichmann, Bogan and Rodriguez",31.461331,-88.074673,2019-01-06 05:53:24,55
4414556473113,M,Comstock,WI,54826,45.4911,-92.086,807,Trade mark attorney,gas_transport,2.61,0,"Stroman, Hudson and Erdman",45.851198,-91.27311,2019-01-06 06:45:23,55
4726440198928914353,M,Clayton,WI,54004,45.3063,-92.1395,2317,"Programme researcher, broadcasting/film/video",gas_transport,76.29,0,"Kutch, Hermiston and Farrell",44.453935,-92.969618,2019-01-06 08:27:36,57
4414556473113,M,Comstock,WI,54826,45.4911,-92.086,807,Trade mark attorney,gas_transport,56.27,0,Torp-Labadie,45.331869,-91.296525,2019-01-06 08:48:12,55
6587230636578370,M,Axis,AL,36505,30.9394,-88.0159,1481,"Engineer, drilling",gas_transport,5.61,0,Koss and Sons,31.923167,-88.350854,2019-01-06 08:53:09,55
6587230636578370,M,Axis,AL,36505,30.9394,-88.0159,1481,"Engineer, drilling",gas_transport,6.39,0,Torp-Labadie,31.265837,-88.855243,2019-01-06 08:58:41,55
3511258044306579,M,Moulton,TX,77975,29.57,-97.1031,1860,Professor Emeritus,gas_transport,27.35,0,"Kutch, Hermiston and Farrell",29.240483,-97.751859,2019-01-06 09:45:09,49
6011112179592826,M,Burdett,NY,14818,42.4394,-76.8292,1745,"Engineer, site",gas_transport,22.3,0,Schmitt Inc,43.05479,-76.921818,2019-01-06 10:25:25,52
6587230636578370,M,Axis,AL,36505,30.9394,-88.0159,1481,"Engineer, drilling",gas_transport,32.51,0,Harris Inc,31.68074,-87.242848,2019-01-06 10:27:22,55
3511258044306579,M,Moulton,TX,77975,29.57,-97.1031,1860,Professor Emeritus,gas_transport,34.49,0,"Schaefer, Maggio and Daugherty",28.924336,-96.500358,2019-01-07 00:01:34,49
3511258044306579,M,Moulton,TX,77975,29.57,-97.1031,1860,Professor Emeritus,gas_transport,121.14,0,"Zieme, Bode and Dooley",28.634369,-96.74345,2019-01-07 02:31:57,49
4726440198928914353,M,Clayton,WI,54004,45.3063,-92.1395,2317,"Programme researcher, broadcasting/film/video",gas_transport,652.39,0,"Christiansen, Goyette and Schamberger",45.079446,-92.133535,2019-01-07 02:42:09,57
4414556473113,M,Comstock,WI,54826,45.4911,-92.086,807,Trade mark attorney,gas_transport,129.01,0,Bartoletti-Wunsch,45.476859,-91.481571,2019-01-07 03:31:57,55
6011112179592826,M,Burdett,NY,14818,42.4394,-76.8292,1745,"Engineer, site",gas_transport,146.65,0,"Raynor, Feest and Miller",42.927091,-77.109167,2019-01-07 05:46:41,52
4414556473113,M,Comstock,WI,54826,45.4911,-92.086,807,Trade mark attorney,gas_transport,63.66,0,Bins-Rice,46.19105,-92.134013,2019-01-07 06:09:57,55
6587230636578370,M,Axis,AL,36505,30.9394,-88.0159,1481,"Engineer, drilling",gas_transport,79.79,0,Ledner-Pfannerstill,31.778894,-87.215607,2019-01-07 07:11:14,55
3511258044306579,M,Moulton,TX,77975,29.57,-97.1031,1860,Professor Emeritus,gas_transport,10.02,0,Rodriguez Group,29.779731,-96.980132,2019-01-07 08:58:15,49
4726440198928914353,M,Clayton,WI,54004,45.3063,-92.1395,2317,"Programme researcher, broadcasting/film/video",gas_transport,1.01,0,Berge LLC,45.887793,-91.265042,2019-01-07 11:08:30,57
6011112179592826,M,Burdett,NY,14818,42.4394,-76.8292,1745,"Engineer, site",gas_transport,70.76,0,Marks Inc,41.503165,-76.442145,2019-01-07 11:53:38,52
6011112179592826,M,Burdett,NY,14818,42.4394,-76.8292,1745,"Engineer, site",gas_transport,65.03,0,"Tillman, Dickinson and Labadie",43.109478,-77.647335,2019-01-08 02:28:41,52
4726440198928914353,M,Clayton,WI,54004,45.3063,-92.1395,2317,"Programme researcher, broadcasting/film/video",gas_transport,62.44,0,Heller-Langosh,44.875023,-92.61267,2019-01-08 02:44:11,57
6587230636578370,M,Axis,AL,36505,30.9394,-88.0159,1481,"Engineer, drilling",gas_transport,3.71,0,Heller-Langosh,30.933687,-88.826909,2019-01-08 06:39:51,55
