cc_num,gender,city,state,zip,lat,long,city_pop,job,category,amt,is_fraud,merchant,merch_lat,merch_long,trans_datetime,age
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,170.77,0,Kling Inc,40.465316,-96.406248,2019-01-01 01:09:52,79
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,64.37,0,Conroy-Cruickshank,40.041007,-97.057203,2019-01-01 10:55:42,79
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,131.09,0,Ledner-Pfannerstill,39.565158,-96.369316,2019-01-02 00:56:48,79
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,5.17,0,Prohaska-Murray,39.558853,-97.052315,2019-01-02 01:29:47,79
3580656259045996,M,Stilesville,IN,46180,39.6391,-86.6182,1028,Farm manager,gas_transport,9.9,0,Erdman-Kertzmann,40.445768,-86.109267,2019-01-02 02:21:15,63
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,6.26,0,Kling Inc,40.328807,-97.779409,2019-01-02 04:09:51,79
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,1.51,0,"Raynor, Reinger and Hagenes",40.262986,-96.850868,2019-01-03 03:20:01,79
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,8.05,0,Kuvalis Ltd,40.34737,-96.090551,2019-01-03 11:24:44,79
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,131.72,0,"Raynor, Reinger and Hagenes",40.197734,-97.126579,2019-01-04 03:07:02,79
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,36.09,0,Harris Inc,40.012738,-96.494972,2019-01-04 09:25:08,79
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,51.11,0,"Eichmann, Bogan and Rodriguez",40.249885,-96.448513,2019-01-04 09:41:55,79
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,44.83,0,Berge LLC,39.894036,-97.238012,2019-01-05 04:38:05,79
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,3.96,0,Friesen-Stamm,40.19716,-97.108638,2019-01-05 06:00:49,79
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,7.45,0,Cummerata-Jones,40.547728,-97.750338,2019-01-05 08:14:46,79
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,51.92,0,Harris Inc,39.764939,-96.85791,2019-01-06 02:54:37,79
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,50.31,0,"Robel, Cummerata and Prosacco",41.249316,-97.263078,2019-01-06 04:16:47,79
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,61.95,0,Mraz-Herzog,39.797951,-97.083002,2019-01-06 09:35:22,79
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,67.61,0,Erdman-Kertzmann,39.619492,-96.243349,2019-01-07 09:27:12,79
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,131.59,0,"Streich, Hansen and Veum",40.4821,-96.322609,2019-01-08 04:44:54,79
3580656259045996,M,Stilesville,IN,46180,39.6391,-86.6182,1028,Farm manager,gas_transport,4.38,0,Mraz-Herzog,39.651514,-87.347544,2019-01-08 09:42:57,63
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,144.32,0,Harber Inc,41.211491,-96.23386,2019-01-09 01:33:28,79
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,36.79,0,Huels-Nolan,41.045156,-97.88967,2019-01-09 03:35:09,79
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,60.33,0,"Zieme, Bode and Dooley",41.4359,-96.97508,2019-01-09 04:46:01,79
3580656259045996,M,Stilesville,IN,46180,39.6391,-86.6182,1028,Farm manager,gas_transport,125.39,0,"Olson, Becker and Koch",38.994312,-85.973234,2019-01-09 05:27:06,63
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,48.11,0,Emard Inc,41.276941,-96.965169,2019-01-09 05:54:55,79
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,125.0,0,"Streich, Hansen and Veum",41.222491,-97.923669,2019-01-09 06:36:09,79
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,49.63,0,"Greenholt, Jacobi and Gleason",39.527966,-97.034164,2019-01-10 11:14:54,79
3580656259045996,M,Stilesville,IN,46180,39.6391,-86.6182,1028,Farm manager,gas_transport,66.46,0,Huels-Hahn,39.801527,-86.092659,2019-01-10 11:47:08,63
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,8.51,0,Huels-Hahn,40.276754,-97.261727,2019-01-11 04:05:36,79
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,62.4,0,"Raynor, Feest and Miller",39.730078,-96.017568,2019-01-11 04:08:00,79
3580656259045996,M,Stilesville,IN,46180,39.6391,-86.6182,1028,Farm manager,gas_transport,6.98,0,Torp-Labadie,39.89623,-87.551077,2019-01-11 09:03:05,63
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,98.56,0,Schmitt Inc,39.632495,-96.50656,2019-01-12 04:20:32,79
3580656259045996,M,Stilesville,IN,46180,39.6391,-86.6182,1028,Farm manager,gas_transport,18.11,0,Harber Inc,40.549762,-86.707596,2019-01-12 10:40:46,63
3580656259045996,M,Stilesville,IN,46180,39.6391,-86.6182,1028,Farm manager,gas_transport,59.96,0,Bartoletti-Wunsch,39.483307,-86.306855,2019-01-13 00:13:22,63
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,32.64,0,Kutch LLC,40.791975,-96.377815,2019-01-13 07:57:13,79
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,9.55,0,Kling Inc,39.993909,-96.787867,2019-01-13 10:03:14,79
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,86.97,0,"Schaefer, Maggio and Daugherty",40.95606,-97.776984,2019-01-14 00:11:26,79
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,57.28,0,Parisian and Sons,40.649964,-97.609347,2019-01-14 01:02:10,79
3580656259045996,M,Stilesville,IN,46180,39.6391,-86.6182,1028,Farm manager,gas_transport,71.21,0,Harris Inc,39.471005,-86.1233,2019-01-14 03:04:19,63
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,32.58,0,Huels-Nolan,40.080568,-96.178753,2019-01-15 02:45:07,79
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,2.73,0,Friesen-D'Amore,40.374423,-97.13104,2019-01-16 06:29:39,79
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,11.96,0,"Eichmann, Bogan and Rodriguez",40.415986,-96.179224,2019-01-16 10:57:21,79
3580656259045996,M,Stilesville,IN,46180,39.6391,-86.6182,1028,Farm manager,gas_transport,4.41,0,Harris Inc,39.760068,-86.010383,2019-01-18 04:05:43,63
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,2.52,0,Parisian and Sons,39.705553,-97.412548,2019-01-18 04:54:54,79
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,6.25,0,"Streich, Hansen and Veum",40.895639,-96.700061,2019-01-18 07:56:28,79
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,101.05,0,Friesen-Stamm,40.32884,-96.967107,2019-01-18 10:43:57,79
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,47.4,0,"Kutch, Hermiston and Farrell",41.072686,-96.089557,2019-01-18 11:41:51,79
4669806908726176074,M,Wilber,NE,68465,40.4821,-96.9757,2404,Corporate investment banker,gas_transport,2.74,0,"Schaefer, McGlynn and Bosco",40.859313,-96.249118,2019-01-19 03:04:30,79
3580656259045996,M,Stilesville,IN,46180,39.6391,-86.6182,1028,Farm manager,gas_transport,80.87,0,Ledner-Pfannerstill,40.510834,-87.540867,2019-01-19 05:41:53,63
