cc_num,gender,city,state,zip,lat,long,city_pop,job,category,amt,is_fraud,merchant,merch_lat,merch_long,trans_datetime,age
4888060941758,F,North Stratford,NH,3590,44.7149,-71.5644,1052,Lexicographer,gas_transport,67.81,0,Kling Inc,44.405638,-71.827131,2019-01-01 00:54:15,17
4888060941758,F,North Stratford,NH,3590,44.7149,-71.5644,1052,Lexicographer,gas_transport,85.43,0,Mraz-Herzog,45.562279,-70.964382,2019-01-01 03:34:57,17
4888060941758,F,North Stratford,NH,3590,44.7149,-71.5644,1052,Lexicographer,gas_transport,21.68,0,Luettgen PLC,45.687233,-71.048304,2019-01-01 04:13:05,17
4888060941758,F,North Stratford,NH,3590,44.7149,-71.5644,1052,Lexicographer,gas_transport,63.99,0,"Jenkins, Hauck and Friesen",44.352358,-70.972484,2019-01-01 10:06:54,17
4888060941758,F,North Stratford,NH,3590,44.7149,-71.5644,1052,Lexicographer,gas_transport,56.43,0,"Zieme, Bode and Dooley",44.521818,-70.910633,2019-01-01 11:31:55,17
4888060941758,F,North Stratford,NH,3590,44.7149,-71.5644,1052,Lexicographer,gas_transport,34.88,0,Ledner-Pfannerstill,45.626598,-71.705393,2019-01-02 02:24:49,17
4888060941758,F,North Stratford,NH,3590,44.7149,-71.5644,1052,Lexicographer,gas_transport,39.83,0,"Stroman, Hudson and Erdman",44.118506,-71.919946,2019-01-02 02:49:25,17
4888060941758,F,North Stratford,NH,3590,44.7149,-71.5644,1052,Lexicographer,gas_transport,35.08,0,"Connelly, Reichert and Fritsch",43.890689,-71.195054,2019-01-02 02:58:27,17
4888060941758,F,North Stratford,NH,3590,44.7149,-71.5644,1052,Lexicographer,gas_transport,86.97,0,"Greenholt, Jacobi and Gleason",45.566131,-72.248846,2019-01-02 10:08:34,17
4888060941758,F,North Stratford,NH,3590,44.7149,-71.5644,1052,Lexicographer,gas_transport,59.34,0,Parisian and Sons,44.041369,-70.569361,2019-01-02 11:45:39,17
4888060941758,F,North Stratford,NH,3590,44.7149,-71.5644,1052,Lexicographer,gas_transport,60.41,0,Sporer Inc,43.804212,-72.181242,2019-01-03 03:36:08,17
4888060941758,F,North Stratford,NH,3590,44.7149,-71.5644,1052,Lexicographer,gas_transport,63.59,0,Harris Inc,44.558445,-72.373473,2019-01-03 04:36:57,17
4888060941758,F,North Stratford,NH,3590,44.7149,-71.5644,1052,Lexicographer,gas_transport,21.17,0,Parisian and Sons,43.77598,-72.111399,2019-01-03 05:57:09,17
4888060941758,F,North Stratford,NH,3590,44.7149,-71.5644,1052,Lexicographer,gas_transport,63.71,0,Harber Inc,44.49585,-70.899687,2019-01-03 07:42:08,17
4888060941758,F,North Stratford,NH,3590,44.7149,-71.5644,1052,Lexicographer,gas_transport,59.81,0,Huels-Hahn,44.727723,-71.67125,2019-01-03 11:08:07,17
