cc_num,gender,city,state,zip,lat,long,city_pop,job,category,amt,is_fraud,merchant,merch_lat,merch_long,trans_datetime,age
6536902837727020,F,Dunn Loring,VA,22027,38.8954,-77.2214,2362,Camera operator,gas_transport,26.13,0,"Eichmann, Bogan and Rodriguez",39.132654,-78.157503,2019-01-01 01:16:55,39
346776106592080,F,Van Horn,TX,79855,31.0391,-104.8245,2336,"Therapist, horticultural",gas_transport,47.2,0,Brekke and Sons,30.230121,-104.281204,2019-01-01 02:30:57,40
2359930202030426,F,Hampshire,TN,38461,35.5915,-87.3251,1379,Legal executive,gas_transport,81.66,0,Prohaska-Murray,34.94366,-88.305906,2019-01-01 02:34:46,36
346776106592080,F,Van Horn,TX,79855,31.0391,-104.8245,2336,"Therapist, horticultural",gas_transport,53.95,0,Ledner-Pfannerstill,31.90522,-105.713272,2019-01-01 03:51:07,40
2359930202030426,F,Hampshire,TN,38461,35.5915,-87.3251,1379,Legal executive,gas_transport,48.24,0,Cummings LLC,35.658964,-87.732807,2019-01-01 10:02:44,36
2359930202030426,F,Hampshire,TN,38461,35.5915,-87.3251,1379,Legal executive,gas_transport,59.76,0,Friesen-D'Amore,35.449968,-87.913165,2019-01-01 10:35:47,36
6536902837727020,F,Dunn Loring,VA,22027,38.8954,-77.2214,2362,Camera operator,gas_transport,2.05,0,Bins-Rice,38.458554,-76.55403,2019-01-02 02:47:32,39
346776106592080,F,Van Horn,TX,79855,31.0391,-104.8245,2336,"Therapist, horticultural",gas_transport,98.44,0,Kuvalis Ltd,31.429805,-105.245166,2019-01-02 05:16:10,40
2359930202030426,F,Hampshire,TN,38461,35.5915,-87.3251,1379,Legal executive,gas_transport,51.66,0,"Lind, Huel and McClure",36.046792,-87.537557,2019-01-02 06:38:29,36
2359930202030426,F,Hampshire,TN,38461,35.5915,-87.3251,1379,Legal executive,gas_transport,109.22,0,Emard Inc,35.221116,-87.258336,2019-01-02 07:22:26,36
346776106592080,F,Van Horn,TX,79855,31.0391,-104.8245,2336,"Therapist, horticultural",gas_transport,93.34,0,Schmitt Inc,30.630247,-105.734245,2019-01-02 08:38:13,40
2720087886538596,F,Fredonia,PA,16124,41.3241,-80.2699,2228,"Teacher, English as a foreign language",gas_transport,36.31,0,Corwin-Collins,42.066966,-80.220224,2019-01-02 09:20:26,21
6536902837727020,F,Dunn Loring,VA,22027,38.8954,-77.2214,2362,Camera operator,gas_transport,55.5,0,Schmitt Inc,37.919578,-77.846868,2019-01-02 10:10:16,39
2359930202030426,F,Hampshire,TN,38461,35.5915,-87.3251,1379,Legal executive,gas_transport,110.19,0,Luettgen PLC,35.590463,-88.029715,2019-01-02 10:29:19,36
346776106592080,F,Van Horn,TX,79855,31.0391,-104.8245,2336,"Therapist, horticultural",gas_transport,123.86,0,Bins-Rice,31.350098,-104.166192,2019-01-02 11:57:38,40
6536902837727020,F,Dunn Loring,VA,22027,38.8954,-77.2214,2362,Camera operator,gas_transport,83.53,0,Huels-Hahn,38.486268,-77.810779,2019-01-03 01:50:32,39
