cc_num,gender,city,state,zip,lat,long,city_pop,job,category,amt,is_fraud,merchant,merch_lat,merch_long,trans_datetime,age
5250805491477442,M,Clarksboro,NJ,8020,39.7992,-75.2237,2201,"Psychologist, clinical",gas_transport,64.34,0,Torp-Labadie,40.698715,-74.695329,2019-01-01 02:21:25,14
5250805491477442,M,Clarksboro,NJ,8020,39.7992,-75.2237,2201,"Psychologist, clinical",gas_transport,28.73,0,"Greenholt, Jacobi and Gleason",40.660193,-74.4671,2019-01-01 10:10:26,14
5250805491477442,M,Clarksboro,NJ,8020,39.7992,-75.2237,2201,"Psychologist, clinical",gas_transport,32.81,0,Corwin-Collins,39.513944,-74.237136,2019-01-02 03:07:49,14
5250805491477442,M,Clarksboro,NJ,8020,39.7992,-75.2237,2201,"Psychologist, clinical",gas_transport,88.0,0,Erdman-Kertzmann,40.23803,-74.860437,2019-01-02 10:18:05,14
5250805491477442,M,Clarksboro,NJ,8020,39.7992,-75.2237,2201,"Psychologist, clinical",gas_transport,34.06,0,"Christiansen, Goyette and Schamberger",40.051736,-75.038464,2019-01-02 10:30:55,14
5250805491477442,M,Clarksboro,NJ,8020,39.7992,-75.2237,2201,"Psychologist, clinical",gas_transport,15.12,0,Berge LLC,40.452925,-75.957458,2019-01-03 08:05:23,14
5250805491477442,M,Clarksboro,NJ,8020,39.7992,-75.2237,2201,"Psychologist, clinical",gas_transport,22.25,0,Parisian and Sons,39.252724,-74.806466,2019-01-03 09:04:49,14
5250805491477442,M,Clarksboro,NJ,8020,39.7992,-75.2237,2201,"Psychologist, clinical",gas_transport,41.1,0,Marks Inc,40.291038,-75.391128,2019-01-04 02:25:28,14
5250805491477442,M,Clarksboro,NJ,8020,39.7992,-75.2237,2201,"Psychologist, clinical",gas_transport,61.11,0,"Raynor, Feest and Miller",40.005533,-74.383702,2019-01-04 07:43:43,14
5250805491477442,M,Clarksboro,NJ,8020,39.7992,-75.2237,2201,"Psychologist, clinical",gas_transport,45.6,0,"Stroman, Hudson and Erdman",39.430869,-76.159823,2019-01-04 08:18:17,14
5250805491477442,M,Clarksboro,NJ,8020,39.7992,-75.2237,2201,"Psychologist, clinical",gas_transport,61.73,0,"Schaefer, Maggio and Daugherty",39.554848,-75.574528,2019-01-04 09:51:57,14
