cc_num,gender,city,state,zip,lat,long,city_pop,job,category,amt,is_fraud,merchant,merch_lat,merch_long,trans_datetime,age
4508656996387447711,M,Oak Vale,MS,39656,31.442,-89.9827,803,Control and instrumentation engineer,gas_transport,80.44,0,Cummerata-Jones,30.645646,-89.206311,2019-01-01 00:11:36,52
213136492152967,M,Beale Afb,CA,95903,39.1115,-121.3604,1732,Scientific laboratory technician,gas_transport,14.55,0,"Streich, Hansen and Veum",39.488279,-121.38238,2019-01-01 01:15:56,56
2656654934781268,M,Patoka,IL,62875,38.7549,-89.0942,1167,Archaeologist,gas_transport,42.15,0,Erdman-Kertzmann,38.070414,-88.166789,2019-01-01 03:42:20,70
2656654934781268,M,Patoka,IL,62875,38.7549,-89.0942,1167,Archaeologist,gas_transport,73.58,0,Rodriguez Group,39.721966,-88.400334,2019-01-01 06:26:37,70
4440291956505848411,M,Tucker,AR,72168,34.4414,-91.9163,1834,Facilities manager,gas_transport,5.28,0,"Tillman, Dickinson and Labadie",34.541968,-92.132006,2019-01-01 08:38:51,47
2656654934781268,M,Patoka,IL,62875,38.7549,-89.0942,1167,Archaeologist,gas_transport,99.68,0,"Christiansen, Goyette and Schamberger",38.552112,-89.925183,2019-01-01 09:15:17,70
4440291956505848411,M,Tucker,AR,72168,34.4414,-91.9163,1834,Facilities manager,gas_transport,135.85,0,Kling Inc,35.126139,-91.240466,2019-01-02 00:34:08,47
4093582717320318,M,Ellsworth,NE,69340,42.5024,-102.3997,121,Stage manager,gas_transport,114.66,0,Brekke and Sons,41.834645,-103.06111,2019-01-02 01:47:16,67
4508656996387447711,M,Oak Vale,MS,39656,31.442,-89.9827,803,Control and instrumentation engineer,gas_transport,6.89,0,"Stroman, Hudson and Erdman",30.757731,-89.229954,2019-01-02 02:23:22,52
4440291956505848411,M,Tucker,AR,72168,34.4414,-91.9163,1834,Facilities manager,gas_transport,111.4,0,Harber Inc,34.540952,-91.464253,2019-01-02 03:35:57,47
2656654934781268,M,Patoka,IL,62875,38.7549,-89.0942,1167,Archaeologist,gas_transport,1.68,0,Parisian and Sons,38.528281,-88.945221,2019-01-02 05:10:24,70
4440291956505848411,M,Tucker,AR,72168,34.4414,-91.9163,1834,Facilities manager,gas_transport,136.38,0,"Lind, Huel and McClure",34.668982,-91.794143,2019-01-02 08:35:22,47
213136492152967,M,Beale Afb,CA,95903,39.1115,-121.3604,1732,Scientific laboratory technician,gas_transport,63.59,0,Bartoletti-Wunsch,38.554019,-121.276814,2019-01-02 09:28:52,56
213136492152967,M,Beale Afb,CA,95903,39.1115,-121.3604,1732,Scientific laboratory technician,gas_transport,56.09,0,"Raynor, Feest and Miller",39.451463,-121.973171,2019-01-02 09:34:42,56
4508656996387447711,M,Oak Vale,MS,39656,31.442,-89.9827,803,Control and instrumentation engineer,gas_transport,24.6,0,Ledner-Pfannerstill,31.800274,-89.759896,2019-01-02 10:18:59,52
4508656996387447711,M,Oak Vale,MS,39656,31.442,-89.9827,803,Control and instrumentation engineer,gas_transport,6.83,0,Bartoletti-Wunsch,31.117543,-90.672273,2019-01-02 10:23:19,52
4508656996387447711,M,Oak Vale,MS,39656,31.442,-89.9827,803,Control and instrumentation engineer,gas_transport,55.4,0,"Kutch, Hermiston and Farrell",31.660847,-90.884635,2019-01-02 10:33:36,52
4093582717320318,M,Ellsworth,NE,69340,42.5024,-102.3997,121,Stage manager,gas_transport,18.93,0,Torp-Labadie,42.468505,-103.231285,2019-01-03 00:54:28,67
4093582717320318,M,Ellsworth,NE,69340,42.5024,-102.3997,121,Stage manager,gas_transport,4.9,0,Emard Inc,42.708094,-101.576666,2019-01-03 01:57:50,67
4508656996387447711,M,Oak Vale,MS,39656,31.442,-89.9827,803,Control and instrumentation engineer,gas_transport,7.11,0,Koss and Sons,31.151814,-88.987428,2019-01-03 04:38:37,52
4440291956505848411,M,Tucker,AR,72168,34.4414,-91.9163,1834,Facilities manager,gas_transport,127.62,0,"Kutch, Hermiston and Farrell",34.171521,-91.305981,2019-01-03 07:14:00,47
4508656996387447711,M,Oak Vale,MS,39656,31.442,-89.9827,803,Control and instrumentation engineer,gas_transport,33.95,0,Corwin-Collins,32.051377,-89.559416,2019-01-03 07:21:49,52
2656654934781268,M,Patoka,IL,62875,38.7549,-89.0942,1167,Archaeologist,gas_transport,11.11,0,"Kutch, Hermiston and Farrell",38.856084,-89.636719,2019-01-03 07:44:38,70
4093582717320318,M,Ellsworth,NE,69340,42.5024,-102.3997,121,Stage manager,gas_transport,60.06,0,Huels-Hahn,43.49076,-103.021672,2019-01-03 09:21:49,67
213136492152967,M,Beale Afb,CA,95903,39.1115,-121.3604,1732,Scientific laboratory technician,gas_transport,90.84,0,"Stroman, Hudson and Erdman",39.508108,-120.393778,2019-01-03 10:35:13,56
2656654934781268,M,Patoka,IL,62875,38.7549,-89.0942,1167,Archaeologist,gas_transport,146.66,0,"Tillman, Dickinson and Labadie",38.510022,-89.120786,2019-01-03 10:50:39,70
4440291956505848411,M,Tucker,AR,72168,34.4414,-91.9163,1834,Facilities manager,gas_transport,2.67,0,"Raynor, Reinger and Hagenes",33.596243,-91.829839,2019-01-04 00:08:43,47
4508656996387447711,M,Oak Vale,MS,39656,31.442,-89.9827,803,Control and instrumentation engineer,gas_transport,50.42,0,Corwin-Collins,31.121109,-89.711254,2019-01-04 00:50:33,52
4440291956505848411,M,Tucker,AR,72168,34.4414,-91.9163,1834,Facilities manager,gas_transport,7.16,0,Bernhard Inc,34.296975,-92.876865,2019-01-04 02:16:50,47
4440291956505848411,M,Tucker,AR,72168,34.4414,-91.9163,1834,Facilities manager,gas_transport,78.83,0,"Streich, Hansen and Veum",33.869225,-91.496525,2019-01-04 02:59:55,47
213136492152967,M,Beale Afb,CA,95903,39.1115,-121.3604,1732,Scientific laboratory technician,gas_transport,2.21,0,Brekke and Sons,38.294668,-121.459905,2019-01-04 05:46:25,56
